Model Combination,R² Score,MAE,MSE,RMSE
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.9908845958117298,4.022855096288596,36.78787053546922,6.065300531339664
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.990884595533382,4.022880156204617,36.78787165882315,6.0653006239446325
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.9908845362430182,4.0231481199102985,36.7881109423679,6.06532034952548
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.9908835068288933,4.021229017214044,36.79226544311992,6.065662819768333
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.9908819484703586,4.020462925209674,36.79855465321293,6.0661812248904114
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.9908819331625628,4.0202901419733035,36.79861643228491,6.066186316977489
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.9908818843778225,4.020107306288391,36.7988133173236,6.066202545029601
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'CatBoost')",0.9908802762227056,4.024799081196911,36.805303496039144,6.066737467209138
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'CatBoost')",0.9908802716408328,4.02470204161066,36.80532198752198,6.066738991214471
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'CatBoost')",0.9908802602050025,4.024920105642176,36.80536814014838,6.066742794955823
"('Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'CatBoost')",0.9908794908461913,4.0232194197963125,36.808473111881966,6.066998690611525
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'CatBoost')",0.9908778239196909,4.0224407859362765,36.815200479645426,6.067553088325262
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'CatBoost')",0.9908777962813717,4.017733356990598,36.8153120221382,6.0675622800378575
"('Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'CatBoost')",0.9908777833606237,4.022114785130101,36.81536416758307,6.067566577103466
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'CatBoost')",0.9908777629878835,4.017447224275819,36.81544638771428,6.067573352479085
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'CatBoost')",0.9908777576234852,4.017530336409862,36.81546803730737,6.067575136519314
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'CatBoost')",0.9908777557884964,4.01763932347623,36.81547544293981,6.06757574678222
"('Linear_Regression', 'XGBoost', 'KNN_Regressor', 'CatBoost')",0.990877697687622,4.021867422529163,36.81570992595301,6.067595069379054
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'CatBoost')",0.9908765643181646,4.015630922110419,36.820283968750196,6.067971981539648
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'CatBoost')",0.9908764871651288,4.015181975305483,36.82059534231457,6.067997638621374
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'CatBoost')",0.9908762571194979,4.01477060848949,36.82152375851097,6.068074139173892
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908753805962462,4.023945082013525,36.825061223579695,6.068365613868342
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908753777745766,4.0240180785192186,36.8250726112504,6.068366552149795
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908752989103221,4.0242241048027,36.82539089093617,6.068392776587238
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908742292741416,4.022023693582455,36.82970771951741,6.068748447539856
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908722894671764,4.02090617257032,36.83753637593519,6.069393410871896
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908722799193939,4.020773161053769,36.837574908794565,6.069396585229422
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908722270264281,4.020580828683761,36.83778837377506,6.069414170558396
"('XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'CatBoost')",0.9908699600962165,4.021566350735472,36.846937231402606,6.070167809163319
"('XGBoost', 'KNN_Regressor', 'CatBoost')",0.9908589854802549,4.0242599509188715,36.89122849296772,6.073814986725206
"('XGBoost', 'Support_Vector_Regressor', 'CatBoost')",0.9908550854286737,4.02319128070489,36.90696828789994,6.075110557668884
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'CatBoost')",0.9908448002416251,4.0327544953626395,36.94847715813368,6.078525903385925
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'CatBoost')",0.9908447957013123,4.032654840447477,36.94849548188907,6.078527410638951
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'CatBoost')",0.9908447644417756,4.032374081152324,36.94862163886112,6.07853778789448
"('Lasso_Regression', 'XGBoost', 'CatBoost')",0.9908444742891902,4.031158821251775,36.94979263419243,6.078634109254515
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'CatBoost')",0.9908417399055341,4.0297633200041885,36.960828036447154,6.07954176204483
"('Ridge_Regression', 'XGBoost', 'CatBoost')",0.9908416241684389,4.029006265873539,36.961295127229825,6.079580176889669
"('Linear_Regression', 'XGBoost', 'CatBoost')",0.9908413577343311,4.028451482263216,36.96237039973133,6.079668609367729
"('Random_Forest', 'XGBoost', 'CatBoost')",0.9907853390123507,4.032995080269016,37.18845028047104,6.098233373729726
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893549296425096,4.322005213668193,42.961284224373415,6.554485809304451
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893548806137233,4.321949443722905,42.96148209433105,6.554500903526603
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893543077608506,4.32137577497902,42.96379400907263,6.55467726200708
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893540567451903,4.321167309739908,42.96480705593537,6.5547545381909895
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893536849336934,4.3227213561729565,42.96630760960589,6.554869000186494
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893536505561694,4.322677872881954,42.966446350124045,6.554879583190224
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893530505180489,4.322150572052182,42.9688679788568,6.555064300131373
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.989352833718915,4.321970531812351,42.96974293495343,6.55513103873244
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.989351844520119,4.322844126565171,42.97373513502374,6.555435541214919
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893518214061999,4.322811153655281,42.97382841798165,6.555442656143188
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.989351185332336,4.322254904134178,42.97639547946041,6.555638449415923
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893509957608451,4.322107099748858,42.97716055046787,6.555696801291825
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893443991872483,4.321025311720629,43.00378294596984,6.557726964884238
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893443936749199,4.32099349428255,43.00380519257748,6.557728661097338
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893436161249833,4.320269178399421,43.00694322198469,6.557967918645584
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893434736650426,4.3200595084986535,43.00751816059942,6.558011753618578
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893417984941434,4.308091779498105,43.01427880103753,6.558527182305302
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9893412793979534,4.3188353459116255,43.0163737650169,6.558686893351206
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893409268343518,4.307085901983578,43.0177966381955,6.558795364866593
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893404611467835,4.306165772635344,43.01967605611455,6.558938637928742
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.989340454396069,4.319524416211033,43.019703300590834,6.558940714825134
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893402071287674,4.306602021516556,43.02070121985916,6.5590167875878445
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893401934607257,4.321445174143529,43.0207563812257,6.559020992589192
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893401934604584,4.321444777895954,43.02075638230381,6.5590209926713765
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893398426375544,4.305410968653108,43.022172230390325,6.5591289231414205
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.989339788619954,4.321746255212165,43.02239023416149,6.5591455414681485
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893397884122302,4.321754223832976,43.02239107249109,6.559145605373545
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9893396437450498,4.319479268006561,43.02297491906519,6.559190111520262
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893395749127712,4.320827971485865,43.02325271178821,6.55921128732626
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893395725350713,4.321909839154645,43.02326230768919,6.559212018809057
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893395720853515,4.321919774787304,43.02326412266456,6.559212157162212
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.989339503316736,4.320631530145429,43.02354165845706,6.55923331331163
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.989339422041383,4.318143100967292,43.02386966883403,6.559258316977159
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893391892143593,4.3054108407483875,43.02480931015232,6.559329943687261
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893391558166367,4.32115916429404,43.02494409639655,6.559340218070454
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.989339090958584,4.320974069716231,43.02520584997263,6.559360170776768
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9893390373251405,4.319845451556591,43.02542230336663,6.5593766703374055
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893389803558399,4.304747962307038,43.02565221958471,6.559394196081274
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893389450688796,4.321309493053119,43.02579463039802,6.559405051557498
"('Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893389445401458,4.304324055115102,43.02579676425755,6.55940521421398
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.989338911913798,4.319954385205561,43.02592843739388,6.559415251178559
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893388843118177,4.32113488809124,43.026039833230556,6.559423742466296
"('Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893387174407439,4.303985140739783,43.026713290088594,6.559475077328108
"('Linear_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893386527094593,4.303883660452164,43.026974532054915,6.5594949906265585
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9893385700839263,4.319061119798155,43.02730799147683,6.55952040864855
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893383606487494,4.303978431967714,43.0281532281788,6.559584836571504
"('Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893383598176797,4.303402275286774,43.02815658220306,6.559585092229772
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9893376109190392,4.320189031976993,43.0311789809538,6.559815468513866
"('Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.989337373057427,4.302879261343805,43.032138940820936,6.559888637836845
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'LightGBM')",0.9893371292278199,4.319443524650425,43.0331229862711,6.559963642145519
"('Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893370828849924,4.302485420894413,43.03331001625906,6.559977897543487
"('Linear_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893370041514701,4.3023658066046675,43.0336277683376,6.560002116488805
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893369812502151,4.308494947975965,43.03372019302738,6.560009161047519
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893366346685118,4.307720915637843,43.03511892451156,6.560115770663773
"('Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.989336535649233,4.301659706754096,43.03551854567327,6.560146228985546
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893361082477727,4.307406668236196,43.03724344884396,6.560277696015921
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.989335709273123,4.30665985668162,43.038853627335385,6.5604004166922145
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9893356891676575,4.306501490217128,43.03893476880145,6.560406600874785
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'LightGBM', 'MLP_Regressor')",0.9893354288836822,4.329882745487011,43.03998522065071,6.560486660351556
